company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Patcoom,AUSTRALIA,"  Should have experience Custom PHP,(PHP/MySQL),Wordpress,joomla. 1 Year 6 Month - 3 Year 6 Month.",software engineer,PHP Developer,,Glenwood NSW 2768,2022-07-17,,
Splunk,AUSTRALIA,  Experience with sustaining and maintenance of enterprise software is highly desired. We work in Australia and around the world to deliver fixes to customer with…,software engineer,Software Engineer,full-time,Remote in Sydney NSW+4 locations,2022-07-17,,
Quorum Business Solutions,AUSTRALIA,"  Monitor, detect, and resolve software issues using bug tracking software. 3+ years’ experience in a software development and/or software engineering role.",software engineer,Software Developer,full-time,Perth WA,2022-08-09,,
The Trade Desk,AUSTRALIA,"  Our Research and Development teams work on different areas of our platform and product. Some work on ways to improve performance using low level C++, breaking…",software engineer,Senior Software Engineer ( REMOTE),full-time,Remote in Sydney NSW,2022-07-17,,
Financial Advisers Australia Group,AUSTRALIA,"  Able to understand the requirements of the development and translate into the software. The role will only suit a person with the knowledge, initiative and…",software engineer,SOFTWARE DEVELOPER,,Maroochydore QLD,2022-07-28,,
Atlassian,AUSTRALIA,"  Assuming you have eligible working rights and a sufficient time zone overlap with your team, you can choose to work remotely or return to an office as they…",software engineer,Java Software Engineer,full-time,Sydney NSW,2022-07-17,4.4,
Atlassian,AUSTRALIA,"  Assuming you have eligible working rights and a sufficient time zone overlap with your team, you can choose to work remotely or return to an office as they…",software engineer,Senior Backend Software Engineer,full-time,Sydney NSW,2022-07-17,4.4,
Capgemini,AUSTRALIA,  SAP HCM Payroll &amp; SuccessFactors Consultant Supporting the ERP solution of the client. Providing Payroll support to the business team while Adhering to Business…,software engineer,Software Engineer,,Adelaide Region SA,2022-08-05,3.8,
Unleash live,AUSTRALIA,  Github page with contributions to open source software. Github page with contributions to open source software. 2+ years experience in frontend development.,software engineer,Frontend Engineer,full-time,Remote in Sydney NSW,2022-07-21,,
Oracle,AUSTRALIA,"  Develop software prototypes as required, to test novel approaches and derive theoretical and practical insights. Job Type: Temporary Employee Hire.",software engineer,Research Intern,contract,Brisbane QLD,2022-07-29,3.8,
Accenture,AUSTRALIA,"  Experience in Cloud technologies - Azure/ AWS/ GCP. Container Technologies such as EKS, Docker, Kubernetes. Infrastructure as a code using either Terraform or…",software engineer,DevOps Engineer,full-time,Brisbane QLD+4 locations,2022-07-17,4.0,
Airwallex,AUSTRALIA,"  Day to day you will collaborate with your team mates on full stack development (including testing). Experience using Java, Kotlin, Spring / Spring Boot.",software engineer,Software Engineer,full-time,Victoria+1 location,2022-07-17,,
Opus Recruitment Solutions,AUSTRALIA,  Excellent experience in software development practices. They have recently secured their banking license and are motoring towards a release in March 2023.,software engineer,Senior Software Engineer,undefined,Hybrid remote in Sydney NSW,2022-08-11,,170000-200000
Commonwealth Bank,AUSTRALIA,"  Solid understanding of the software engineering fundamentals and best practices. As a Software Engineer, you'll be doing hands-on coding and designing and…",software engineer,Software Engineer - .NET Core,full-time,Sydney Central Business District NSW,2022-07-17,4.0,
Deloitte,AUSTRALIA,"  Working with backend engineers to integrate the front end with APS, CMS layouts, etc – the integration will vary based on the project.",software engineer,Front End Developer - Sydney,,Sydney NSW 2000,2022-07-17,3.9,
ELMO Talent Management Software,AUSTRALIA,"  As a Lead PHP Software Engineer at ELMO, you will be part of a creative, cross-functional team that plays a key role in the development process.",software engineer,Tech Lead Software Engineer,permanent,Sydney NSW,2022-08-10,,
Aristocrat Technologies Australia P/L,AUSTRALIA,"  Performing software testing, verification and validation. Troubleshooting and debugging code to identify software issues. 5+ years of experience in C++.",software engineer,Senior Software Engineer C++,full-time,Hybrid remote in North Ryde NSW 2113,2022-07-17,3.4,
Nine,AUSTRALIA,"  Providing mentorship to other back end developers, particularly in Golang space. Who is testing and quality focused.",software engineer,Backend Software Engineer (Golang/AWS/k8s) (Hybrid - Remote),full-time,Remote in North Sydney NSW 2060,2022-08-06,3.8,
Nine,AUSTRALIA,"  Nine’s assets include the 9Network, major mastheads such as The Sydney Morning Herald, The Age and The Australian Financial Review, radio stations 2GB, 3AW, 4BC…",software engineer,Mid-Level Software Engineer (hybrid working within Australia...,permanent,Hybrid remote in North Sydney NSW 2060,2022-08-12,3.8,
AWS Australia Pty Ltd,AUSTRALIA,  Create and review software design documentation and mentor junior engineers. 1+ years relevant experience in software development. A day in the life.,software engineer,"Software Engineer, Compute Platforms",full-time,Australia,2022-07-17,3.5,
Nine,AUSTRALIA,"  Collaborate with other engineers and cross-functional teams to plan, design, develop and test CTV solutions. Work across our predominantly web-based tech stack …",software engineer,Software Engineer - React JS / React Native,full-time,Hybrid remote in North Sydney NSW 2060,2022-07-30,3.8,
DXC Technology,AUSTRALIA,  Take accountability for the quality of the software they produce. The DXC Oracle practice provides dynamic technology leadership in delivering Oracle Cloud…,software engineer,PL/SQL Developer,full-time,Macquarie Park NSW,2022-07-17,3.2,
Target Australia Pty Ltd,AUSTRALIA,"  Work Type: Permanent Full Time. You will be someone who gets excited about modern engineering practices, automation, and writing clean code.",software engineer,Software Engineer,permanent,Williams Landing VIC,2022-07-17,3.8,
Deloitte,AUSTRALIA,  Integrating a new computer-aided dispatch solution to help emergency services. Producing the strategy for a new business ecosystem.,software engineer,Senior Software Engineer - Boomi - Sydney,,Sydney NSW 2000,2022-07-17,3.9,
Cognizant,AUSTRALIA,  Join Cognizant as an Informatica Developer; collaborate with our experienced Engineering teams on exciting client projects where you will be able to lead and…,software engineer,Informatica PowerCenter Developer,full-time,Sydney NSW,2022-08-10,3.9,
Capgemini,AUSTRALIA,  SAP HCM Payroll &amp; SuccessFactors Consultant Supporting the ERP solution of the client. Providing Payroll support to the business team while Adhering to Business…,software engineer,Software Engineer,,Adelaide Region SA,2022-08-05,3.8,
Culture Amp,AUSTRALIA,"  Collaborate with other engineers in your team through pair programming, writing solution designs, or giving feedback on pull requests, to build shared…",software engineer,Software Engineer (Front End),,Melbourne VIC,2022-07-30,,
Oracle,AUSTRALIA,"  Develop software prototypes as required, to test novel approaches and derive theoretical and practical insights. Job Type: Temporary Employee Hire.",software engineer,Research Intern,contract,Brisbane QLD,2022-07-29,3.8,
Binance,AUSTRALIA,"  As a member of the DevOps team, this engineer will work closely with stakeholders to cover these needs. They also will have to work closely with vendors for…",software engineer,DevOps Engineer,full-time,Remote in Sydney NSW,2022-07-17,,
Financial Advisers Australia Group,AUSTRALIA,"  Able to understand the requirements of the development and translate into the software. The role will only suit a person with the knowledge, initiative and…",software engineer,SOFTWARE DEVELOPER,,Maroochydore QLD,2022-07-28,,
